userid,condition,rating
22,3,5
22,3,5
22,3,5
22,3,5
22,3,5
22,3,5
22,3,4
22,3,4
22,3,5
22,4,3
22,4,4
22,4,3
22,4,4
22,4,3
22,4,4
22,4,4
22,4,3
22,4,3
22,4,3
22,4,4
22,5,4
22,5,4
22,5,4
22,5,4
22,5,4
22,5,4
22,5,4
22,5,4
22,5,4
22,5,4
22,5,4
22,5,4
22,5,4
22,6,5
22,6,5
22,6,5
22,6,5
22,6,5
22,7,5
22,7,5
22,7,5
22,7,5
22,7,5
22,7,5
22,7,4
22,7,5
22,7,4
22,7,4
22,8,5
22,8,5
22,8,4
22,8,4
22,8,4
22,8,4
22,8,4
22,8,4
22,8,4
22,8,5
22,8,4
22,9,3
22,9,3
22,9,3
22,9,3
22,9,3
22,9,3
22,10,4
22,10,4
22,10,4
22,10,5
22,10,5
22,10,5
22,11,5
22,11,5
22,11,5
22,11,5
22,11,4
22,11,5
22,11,4
22,11,4
22,11,4
22,12,2
22,12,1
22,12,1
22,12,2
22,12,2
22,12,1
22,13,5
22,13,4
22,13,4
22,13,4
22,13,5
22,13,5
22,13,5
22,13,4
22,13,5
22,13,4
22,14,1
22,14,3
22,14,4
22,14,2
22,14,3
22,14,3
22,14,2
22,15,5
22,15,3
22,15,4
22,15,2
22,15,4
22,15,3
22,15,4
22,15,3
22,15,2
22,16,4
22,16,4
22,16,4
22,16,4
22,16,4
22,16,4
22,16,4
22,16,4
22,16,4
22,17,4
22,17,4
22,17,5
22,17,5
22,17,4
22,17,5
22,18,2
22,18,1
22,18,3
22,18,4
22,18,2
22,18,2
22,18,3
22,18,3
22,18,3
22,19,5
22,19,4
22,19,5
22,19,5
22,19,5
22,19,5
22,19,5
22,19,5
22,19,4
22,19,5
22,19,5
22,20,3
22,20,3
22,20,3
22,20,3
22,21,4
22,21,2
22,21,2
22,21,3
22,21,4
22,21,4
22,21,4
22,21,3
22,22,3
22,22,2
22,22,2
22,22,3
22,22,4
22,22,4
22,22,3
22,22,3
22,23,4
22,23,2
22,23,4
22,23,4
22,23,4
22,23,4
22,23,3
22,23,4
22,23,4
22,24,1
22,24,1
22,24,1
22,24,2
22,24,1
22,24,2
22,24,1
22,24,1
22,25,4
22,25,5
22,25,3
22,25,4
22,25,5
22,25,4
22,25,5
22,25,4
22,25,5
22,26,1
22,26,1
22,26,2
22,26,2
22,26,2
22,26,1
22,26,1
22,26,1
22,27,2
22,27,3
22,27,3
22,27,3
22,27,3
22,27,3
22,27,3
22,27,2
22,27,3
22,28,3
22,28,2
22,28,2
22,28,3
22,28,3
22,28,3
22,28,3
22,28,2
22,29,1
22,29,3
22,29,3
22,29,4
22,29,3
22,30,1
22,30,1
22,30,3
22,30,2
22,30,3
22,30,2
22,30,2
22,30,2
22,30,2
22,30,2
22,31,3
22,31,4
22,31,4
22,31,3
22,31,4
22,31,3
22,31,3
22,32,3
22,32,3
22,32,3
22,32,3
22,32,3
22,32,1
22,32,3
22,32,2
22,33,3
22,33,4
22,33,3
22,33,3
22,33,1
22,33,4
22,33,4
22,33,4
22,33,4
22,33,4
22,33,1
22,34,3
22,34,3
22,34,3
22,34,4
22,34,4
22,34,3
22,34,1
22,35,3
22,35,2
22,35,3
22,35,3
22,35,1
22,35,3
22,35,3
22,35,3
22,35,3
22,36,2
22,36,2
22,36,2
22,36,1
22,36,1
22,36,1
22,36,2
22,37,3
22,37,3
22,37,4
22,37,3
22,37,3
22,37,3
22,37,4
22,37,3
22,38,2
22,38,2
22,38,3
22,38,2
22,38,1
22,38,3
22,38,3
22,38,3
22,38,3
22,39,3
22,39,3
22,39,3
22,39,4
22,39,3
22,39,4
22,39,3
22,39,4
22,39,4
22,39,3
22,39,3
22,39,3
22,40,3
22,40,4
22,40,3
22,40,3
22,40,3
22,41,2
22,41,3
22,41,1
22,41,3
22,41,1
22,41,2
22,41,2
22,42,3
22,42,3
22,42,3
22,42,3
22,42,3
22,42,3
22,42,3
22,42,2
22,42,3
22,42,4
22,42,2
22,42,3
22,42,3
22,43,3
22,43,4
22,43,4
22,43,3
22,43,5
22,43,5
22,43,4
22,43,4
22,43,4
22,43,3
22,43,4
22,43,4
22,44,4
22,44,5
22,44,5
22,44,5
22,44,5
22,44,4
22,44,5
22,44,3
22,45,4
22,45,5
22,45,5
22,45,4
22,45,4
22,45,3
22,45,4
22,45,5
22,45,4
22,45,3
22,45,2
22,45,4
22,46,3
22,46,2
22,46,3
22,46,4
22,46,4
22,46,3
22,46,4
22,46,5
22,46,4
22,46,4
22,47,4
22,47,4
22,47,5
22,47,5
22,47,4
22,47,5
22,47,4
22,47,4
22,48,4
22,48,3
22,48,4
22,48,4
24,1,4
24,1,4
24,1,5
24,1,4
24,2,1
24,3,3
24,3,4
24,3,3
24,4,2
24,4,3
24,5,2
24,5,4
24,6,4
24,6,4
24,6,4
24,6,5
24,6,4
24,7,3
24,7,4
24,8,3
24,8,4
24,8,3
24,9,2
24,9,3
24,9,3
24,10,5
24,10,3
24,11,3
24,11,4
24,11,3
24,11,4
24,11,4
24,11,4
24,11,4
24,12,2
24,12,1
24,12,1
24,13,4
24,13,5
24,14,3
24,14,3
24,15,3
24,15,4
24,15,3
24,16,3
24,16,3
24,17,4
24,17,4
24,18,2
24,18,3
24,18,3
24,18,5
24,19,4
24,19,4
24,20,3
24,20,2
24,20,3
24,20,3
24,20,3
24,20,1
24,21,3
24,21,2
24,21,4
24,22,3
24,22,3
24,22,3
24,22,3
24,23,3
24,23,4
24,24,1
24,24,1
24,24,1
24,25,5
24,26,1
24,26,2
24,26,2
24,26,2
24,27,2
24,27,3
24,27,3
24,27,5
24,28,2
24,29,3
24,29,3
24,29,3
24,30,2
24,31,3
24,31,1
24,31,3
24,32,3
24,32,2
24,32,3
24,32,3
24,33,3
24,33,3
24,33,3
24,34,4
24,35,2
24,35,3
24,35,3
24,35,4
24,35,2
24,36,3
24,36,3
24,36,3
24,36,3
24,36,3
24,37,3
24,37,3
24,37,3
24,37,3
24,38,2
24,38,2
24,38,3
24,38,1
24,38,2
24,39,3
24,39,3
24,40,3
24,40,3
24,41,2
24,41,1
24,42,3
24,42,2
24,43,5
24,43,5
24,43,3
24,43,3
24,44,4
24,44,4
24,44,4
24,44,5
24,45,3
24,45,3
24,45,2
24,45,4
24,45,4
24,47,4
24,47,3
24,48,3
25,1,5
25,1,5
25,1,5
25,1,5
25,2,2
25,2,2
25,2,2
25,3,4
25,3,5
25,3,4
25,3,5
25,3,5
25,3,4
25,4,3
25,4,3
25,4,3
25,4,3
25,5,3
25,6,5
25,6,5
25,6,5
25,6,5
25,6,5
25,7,4
25,7,4
25,8,4
25,8,4
25,8,4
25,8,4
25,9,3
25,9,4
25,9,3
25,9,3
25,10,4
25,10,4
25,11,5
25,11,3
25,11,3
25,11,5
25,12,2
25,12,2
25,12,2
25,12,2
25,12,1
25,12,1
25,13,5
25,13,4
25,14,3
25,15,4
25,15,5
25,15,4
25,15,3
25,15,4
25,15,4
25,15,3
25,15,4
25,15,2
25,15,4
25,16,3
25,16,4
25,17,4
25,17,4
25,17,4
25,17,4
25,17,3
25,17,5
25,17,5
25,17,5
25,18,3
25,18,3
25,18,4
25,19,5
25,19,5
25,20,4
25,20,2
25,20,4
25,20,3
25,21,2
25,21,2
25,21,3
25,21,4
25,21,3
25,22,4
25,22,2
25,22,4
25,22,3
25,22,4
25,23,4
25,23,3
25,23,4
25,23,4
25,23,4
25,24,1
25,24,2
25,25,5
25,25,5
25,25,5
25,26,1
25,26,1
25,26,1
25,26,1
25,26,2
25,26,1
25,27,3
25,27,2
25,27,3
25,27,3
25,27,3
25,28,2
25,28,2
25,28,2
25,28,2
25,28,2
25,28,2
25,28,1
25,29,3
25,29,4
25,29,3
25,29,2
25,30,2
25,30,2
25,31,3
25,31,3
25,31,3
25,31,4
25,31,4
25,31,4
25,31,1
25,31,3
25,31,3
25,32,3
25,32,4
25,32,3
25,32,2
25,33,4
25,33,4
25,34,3
25,34,4
25,34,3
25,34,3
25,34,3
25,35,3
25,35,3
25,35,3
25,35,3
25,35,3
25,36,1
25,36,3
25,36,3
25,36,2
25,36,3
25,36,3
25,36,2
25,37,3
25,37,3
25,38,1
25,38,3
25,38,3
25,39,3
25,39,3
25,39,3
25,39,3
25,39,2
25,40,3
25,40,3
25,40,3
25,40,3
25,40,3
25,41,3
25,41,2
25,42,3
25,42,3
25,43,5
25,44,5
25,44,5
25,44,5
25,45,4
25,45,5
25,46,5
25,46,4
25,46,4
25,46,3
25,46,4
25,47,4
25,47,5
25,47,5
25,47,5
25,48,3
25,48,3
25,48,3
26,6,5
26,13,4
26,18,4
26,21,2
26,29,2
26,32,3
26,38,2
26,43,5
26,47,4
26,48,3
27,1,5
27,1,5
27,1,5
27,1,5
27,1,5
27,1,5
27,1,5
27,1,5
27,2,1
27,2,2
27,2,2
27,2,1
27,2,1
27,2,1
27,2,1
27,2,1
27,2,1
27,2,1
27,2,2
27,2,1
27,2,1
27,3,5
27,3,4
27,3,5
27,3,5
27,3,5
27,3,5
27,3,4
27,3,5
27,3,5
27,3,2
27,4,4
27,4,3
27,4,4
27,4,4
27,4,4
27,4,4
27,4,4
27,4,4
27,4,4
27,4,4
27,4,4
27,4,4
27,4,4
27,4,3
27,5,4
27,5,4
27,5,4
27,5,5
27,5,4
27,5,4
27,5,4
27,5,4
27,5,4
27,5,4
27,6,5
27,6,5
27,6,5
27,6,5
27,6,5
27,6,5
27,6,5
27,6,5
27,6,5
27,6,5
27,6,5
27,6,5
27,7,5
27,7,5
27,7,5
27,7,5
27,7,5
27,7,5
27,8,4
27,8,3
27,8,4
27,8,4
27,8,4
27,8,4
27,8,4
27,8,4
27,9,2
27,9,3
27,9,3
27,9,2
27,9,2
27,9,3
27,9,3
27,9,2
27,9,2
27,9,2
27,9,3
27,10,5
27,10,5
27,10,4
27,10,5
27,10,4
27,10,4
27,10,5
27,10,5
27,10,5
27,10,5
27,10,4
27,11,4
27,11,4
27,11,4
27,11,5
27,11,5
27,11,5
27,11,5
27,11,5
27,11,5
27,11,4
27,11,5
27,12,1
27,12,1
27,12,1
27,12,2
27,12,1
27,12,1
27,12,1
27,12,1
27,12,1
27,12,1
27,12,1
27,13,4
27,13,4
27,13,4
27,13,4
27,13,4
27,13,5
27,13,4
27,13,3
27,14,4
27,14,4
27,14,3
27,14,4
27,14,3
27,14,3
27,14,4
27,14,4
27,14,4
27,14,3
27,14,2
27,14,4
27,15,3
27,15,4
27,15,3
27,15,4
27,15,4
27,15,4
27,15,4
27,16,3
27,16,4
27,16,4
27,16,4
27,16,5
27,16,4
27,16,4
27,16,5
27,16,3
27,16,4
27,16,4
27,16,5
27,17,3
27,17,4
27,17,5
27,17,4
27,17,4
27,17,5
27,17,1
27,17,5
27,18,4
27,18,4
27,18,1
27,18,3
27,18,4
27,18,4
27,18,4
27,18,4
27,19,4
27,19,4
27,19,4
27,19,5
27,19,5
27,19,4
27,19,4
27,19,4
27,19,4
27,20,4
27,20,4
27,20,4
27,20,3
27,20,1
27,20,2
27,20,4
27,20,3
27,20,3
27,20,1
27,20,4
27,20,4
27,20,5
27,20,3
27,21,3
27,21,2
27,21,3
27,21,4
27,21,2
27,21,2
27,21,2
27,21,2
27,21,2
27,21,3
27,21,3
27,21,2
27,21,4
27,22,4
27,22,4
27,22,4
27,22,2
27,22,4
27,22,4
27,22,3
27,22,4
27,22,4
27,22,4
27,22,4
27,22,3
27,23,4
27,23,4
27,23,4
27,23,3
27,23,5
27,23,4
27,23,4
27,23,4
27,23,4
27,24,1
27,24,1
27,24,1
27,24,2
27,24,3
27,24,3
27,24,3
27,24,4
27,24,3
27,24,2
27,24,2
27,25,4
27,25,5
27,25,5
27,25,4
27,25,4
27,25,5
27,25,5
27,25,5
27,25,3
27,25,4
27,25,4
27,26,1
27,26,1
27,26,1
27,26,2
27,26,2
27,26,2
27,26,3
27,26,3
27,26,2
27,26,1
27,27,1
27,27,2
27,27,3
27,27,2
27,27,1
27,27,4
27,27,4
27,27,1
27,27,3
27,27,4
27,27,4
27,28,3
27,28,3
27,28,3
27,28,3
27,28,3
27,28,4
27,28,3
27,28,3
27,28,3
27,29,3
27,29,1
27,29,4
27,29,2
27,29,3
27,29,3
27,29,3
27,29,2
27,29,3
27,29,4
27,29,3
27,30,2
27,30,2
27,30,3
27,30,2
27,30,2
27,30,2
27,30,1
27,30,2
27,31,2
27,31,3
27,31,3
27,31,4
27,31,4
27,31,4
27,32,4
27,32,2
27,32,4
27,32,4
27,32,3
27,32,3
27,32,1
27,32,4
27,32,3
27,32,3
27,32,3
27,32,3
27,32,1
27,33,4
27,33,4
27,33,4
27,33,4
27,33,3
27,33,5
27,33,4
27,33,3
27,33,4
27,33,4
27,33,2
27,33,4
27,34,3
27,34,3
27,34,3
27,34,3
27,34,4
27,34,4
27,34,4
27,34,3
27,34,2
27,34,3
27,35,3
27,35,2
27,35,3
27,35,2
27,35,2
27,35,3
27,35,3
27,35,2
27,35,4
27,35,3
27,35,3
27,35,3
27,35,2
27,36,2
27,36,4
27,36,4
27,36,1
27,36,4
27,36,3
27,36,3
27,36,2
27,37,3
27,37,4
27,37,2
27,37,4
27,37,3
27,37,4
27,37,3
27,37,4
27,37,4
27,37,3
27,37,4
27,37,3
27,37,3
27,38,3
27,38,4
27,38,2
27,38,2
27,38,3
27,38,2
27,38,2
27,38,2
27,38,5
27,38,1
27,38,2
27,39,4
27,39,4
27,39,4
27,39,4
27,39,3
27,39,3
27,39,4
27,39,4
27,39,3
27,39,3
27,39,3
27,40,3
27,40,3
27,40,3
27,40,2
27,40,2
27,40,4
27,40,3
27,40,3
27,40,3
27,40,4
27,40,3
27,40,4
27,41,2
27,41,3
27,41,3
27,41,2
27,41,3
27,41,2
27,41,3
27,41,1
27,42,3
27,42,3
27,42,3
27,42,3
27,42,3
27,42,3
27,42,1
27,43,5
27,43,5
27,43,5
27,43,5
27,43,5
27,43,5
27,43,5
27,43,5
27,43,5
27,43,5
27,43,5
27,43,5
27,44,5
27,44,5
27,44,5
27,44,5
27,44,5
27,44,5
27,44,4
27,44,5
27,44,5
27,44,5
27,44,5
27,45,4
27,45,5
27,45,4
27,45,4
27,45,4
27,45,5
27,45,4
27,45,4
27,45,5
27,46,2
27,46,5
27,46,4
27,46,4
27,46,5
27,46,5
27,46,5
27,46,5
27,46,5
27,46,5
27,46,4
27,47,5
27,47,5
27,47,5
27,47,5
27,47,5
27,47,5
27,47,5
27,47,5
27,47,5
27,47,5
27,47,5
27,47,5
27,47,5
27,47,5
27,47,5
27,48,4
27,48,4
27,48,4
27,48,4
27,48,4
27,48,4
27,48,4
27,48,3
27,48,5
27,48,4
28,14,4
28,16,4
28,21,3
28,27,3
28,29,2
28,33,4
28,37,3
28,38,2
28,44,5
28,47,5
29,1,5
29,1,5
29,1,4
29,1,5
29,1,5
29,2,1
29,2,1
29,2,2
29,2,1
29,2,1
29,3,3
29,3,4
29,3,5
29,3,3
29,4,2
29,4,2
29,4,2
29,5,2
29,5,2
29,6,5
29,6,4
29,6,5
29,6,4
29,6,4
29,7,3
29,7,3
29,7,4
29,7,4
29,7,3
29,7,3
29,8,4
29,8,5
29,8,4
29,8,4
29,8,5
29,8,4
29,9,3
29,9,4
29,9,4
29,10,5
29,10,5
29,10,4
29,11,4
29,11,5
29,11,4
29,11,4
29,11,4
29,12,2
29,12,1
29,12,1
29,12,2
29,12,1
29,12,2
29,13,5
29,13,5
29,13,5
29,14,2
29,14,2
29,14,2
29,14,2
29,14,3
29,15,5
29,15,4
29,15,3
29,16,2
29,16,3
29,16,3
29,16,2
29,16,3
29,16,2
29,16,3
29,17,5
29,17,5
29,17,3
29,17,5
29,17,4
29,18,2
29,18,3
29,18,3
29,18,3
29,18,3
29,18,2
29,19,4
29,19,5
29,20,2
29,20,3
29,20,2
29,21,5
29,21,3
29,22,2
29,22,2
29,22,3
29,22,2
29,22,3
29,22,3
29,23,3
29,23,4
29,23,2
29,23,5
29,23,4
29,23,5
29,23,3
29,23,3
29,23,3
29,23,1
29,24,2
29,24,2
29,25,5
29,26,1
29,26,1
29,26,1
29,27,3
29,27,3
29,27,2
29,28,2
29,28,2
29,28,2
29,28,2
29,28,1
29,29,3
29,29,2
29,29,4
29,30,1
29,30,2
29,30,2
29,31,3
29,31,4
29,31,4
29,31,4
29,31,4
29,31,4
29,31,3
29,32,3
29,32,2
29,32,2
29,32,3
29,33,4
29,33,3
29,33,3
29,33,4
29,33,4
29,33,4
29,34,4
29,34,4
29,34,4
29,34,4
29,35,2
29,35,3
29,36,2
29,36,3
29,36,4
29,36,3
29,36,2
29,36,1
29,37,3
29,37,4
29,38,1
29,38,1
29,38,2
29,38,3
29,38,2
29,39,2
29,39,2
29,39,2
29,40,4
29,40,4
29,40,4
29,40,2
29,41,3
29,41,1
29,41,1
29,42,2
29,42,3
29,42,2
29,42,3
29,43,5
29,43,5
29,43,5
29,43,4
29,43,5
29,44,4
29,44,5
29,44,5
29,44,5
29,44,5
29,45,4
29,45,3
29,45,3
29,45,4
29,45,3
29,46,5
29,46,3
29,46,4
29,46,3
29,47,5
29,47,5
29,48,4
29,48,4
29,48,4
29,48,4
31,1,5
31,2,1
31,2,1
31,3,4
31,3,4
31,3,4
31,3,5
31,3,4
31,4,3
31,4,4
31,4,4
31,4,3
31,4,4
31,4,4
31,5,4
31,5,4
31,5,4
31,5,4
31,5,5
31,6,4
31,6,4
31,6,4
31,7,4
31,7,4
31,7,5
31,7,4
31,7,4
31,8,3
31,8,3
31,8,3
31,9,2
31,9,1
31,9,2
31,10,3
31,10,3
31,10,3
31,10,3
31,10,3
31,10,3
31,10,3
31,11,3
31,11,4
31,11,4
31,11,5
31,12,1
31,12,1
31,12,1
31,12,1
31,12,1
31,13,3
31,13,3
31,13,2
31,14,2
31,14,1
31,14,3
31,14,2
31,14,2
31,14,2
31,14,3
31,15,3
31,15,1
31,15,1
31,15,1
31,16,3
31,16,3
31,16,3
31,16,3
31,16,4
31,17,1
31,17,3
31,17,3
31,17,4
31,17,3
31,18,3
31,18,4
31,19,3
31,19,3
31,19,4
31,19,3
31,20,2
31,20,1
31,20,2
31,20,1
31,20,3
31,20,3
31,21,2
31,21,2
31,21,3
31,21,2
31,21,2
31,22,4
31,22,2
31,22,3
31,23,2
31,23,3
31,24,1
31,24,1
31,24,1
31,24,1
31,24,2
31,25,3
31,25,4
31,25,4
31,25,3
31,25,4
31,25,3
31,26,3
31,26,2
31,26,2
31,26,1
31,27,1
31,27,3
31,27,1
31,28,3
31,28,3
31,28,3
31,29,1
31,30,2
31,30,2
31,30,2
31,30,1
31,31,2
31,31,3
31,31,2
31,31,2
31,32,2
31,32,2
31,33,2
31,33,2
31,33,2
31,34,2
31,34,2
31,34,1
31,35,2
31,35,2
31,35,2
31,35,2
31,35,2
31,35,2
31,35,1
31,36,1
31,36,1
31,36,1
31,36,1
31,37,2
31,37,2
31,37,2
31,37,2
31,37,2
31,37,3
31,37,1
31,38,2
31,38,2
31,38,1
31,39,2
31,39,2
31,39,2
31,39,2
31,39,2
31,39,2
31,40,3
31,40,3
31,40,2
31,40,1
31,41,2
31,41,2
31,41,2
31,41,2
31,42,1
31,42,1
31,42,2
31,42,2
31,42,1
31,43,4
31,43,5
31,43,5
31,43,5
31,44,4
31,44,4
31,44,4
31,44,4
31,44,5
31,44,4
31,45,1
31,45,1
31,46,2
31,46,1
31,46,3
31,46,3
31,46,1
31,46,1
31,47,3
31,47,3
31,47,2
31,47,4
31,48,2
31,48,2
31,48,2
31,48,2
31,48,2
32,1,5
32,1,5
32,1,5
32,2,1
32,2,1
32,2,1
32,2,1
32,3,4
32,4,3
32,4,3
32,5,4
32,6,5
32,6,5
32,6,5
32,7,5
32,8,5
32,8,4
32,9,3
32,9,3
32,10,5
32,11,2
32,12,1
32,12,1
32,13,4
32,13,5
32,13,4
32,14,2
32,14,2
32,15,1
32,15,4
32,15,3
32,15,3
32,16,3
32,16,3
32,16,5
32,17,5
32,18,1
32,18,2
32,19,4
32,19,5
32,19,5
32,19,3
32,20,1
32,21,4
32,21,2
32,21,2
32,21,2
32,22,3
32,23,2
32,23,5
32,26,1
32,27,1
32,27,1
32,28,2
32,28,4
32,29,2
32,29,4
32,29,4
32,30,1
32,30,2
32,31,2
32,31,3
32,33,3
32,33,3
32,33,2
32,33,2
32,34,3
32,34,2
32,34,4
32,34,3
32,35,2
32,36,2
32,36,2
32,36,1
32,36,2
32,37,3
32,38,1
32,38,2
32,38,1
32,39,3
32,39,3
32,40,2
32,40,2
32,40,3
32,40,3
32,40,3
32,40,2
32,40,3
32,41,1
32,41,1
32,41,1
32,41,2
32,42,2
32,42,2
32,42,2
32,42,1
32,42,1
32,43,3
32,44,5
32,44,4
32,45,5
32,45,3
32,45,5
32,45,3
32,46,2
32,46,1
32,46,4
32,46,4
32,47,5
32,47,4
33,1,4
33,1,5
33,1,5
33,1,5
33,1,5
33,1,5
33,1,5
33,1,5
33,1,5
33,1,5
33,1,5
33,1,5
33,1,5
33,1,5
33,1,5
33,2,1
33,2,3
33,2,1
33,2,1
33,2,1
33,2,2
33,2,1
33,2,1
33,2,1
33,3,5
33,3,5
33,3,5
33,3,5
33,3,5
33,3,5
33,3,4
33,4,3
33,4,2
33,4,2
33,4,3
33,4,3
33,4,2
33,4,2
33,4,3
33,5,3
33,5,3
33,5,3
33,5,3
33,5,3
33,5,4
33,5,3
33,5,3
33,5,3
33,5,4
33,5,3
33,6,5
33,6,5
33,6,5
33,6,5
33,6,5
33,6,5
33,6,5
33,6,5
33,6,5
33,7,2
33,7,3
33,7,3
33,7,5
33,7,5
33,7,5
33,7,5
33,8,5
33,8,4
33,8,5
33,8,5
33,8,4
33,8,4
33,8,4
33,8,5
33,8,5
33,8,5
33,9,3
33,9,3
33,9,4
33,9,2
33,9,3
33,9,3
33,9,4
33,9,3
33,9,3
33,9,3
33,9,4
33,10,5
33,10,5
33,10,5
33,10,5
33,10,5
33,10,5
33,10,5
33,10,5
33,10,5
33,10,5
33,10,5
33,10,4
33,10,5
33,11,2
33,11,5
33,11,3
33,11,5
33,11,5
33,11,2
33,11,4
33,11,5
33,12,1
33,12,1
33,12,1
33,12,1
33,12,1
33,12,1
33,12,1
33,12,1
33,13,5
33,13,5
33,13,5
33,13,5
33,13,5
33,13,5
33,13,5
33,13,5
33,13,5
33,13,4
33,14,1
33,14,3
33,14,2
33,14,2
33,14,2
33,14,4
33,14,3
33,14,2
33,14,2
33,14,3
33,14,2
33,14,1
33,15,2
33,15,3
33,15,3
33,15,2
33,15,4
33,15,1
33,15,5
33,15,5
33,15,5
33,15,2
33,15,3
33,15,4
33,16,4
33,16,3
33,16,4
33,16,4
33,16,3
33,16,2
33,16,4
33,16,3
33,16,3
33,16,4
33,16,4
33,16,3
33,16,4
33,16,4
33,17,5
33,17,1
33,17,5
33,17,4
33,17,5
33,17,5
33,17,5
33,17,4
33,17,5
33,17,5
33,18,3
33,18,3
33,18,2
33,18,4
33,18,2
33,18,1
33,18,2
33,18,4
33,19,5
33,19,5
33,19,5
33,19,5
33,19,5
33,19,5
33,19,5
33,19,5
33,19,3
33,19,5
33,19,4
33,19,5
33,19,5
33,19,4
33,20,2
33,20,1
33,20,2
33,20,4
33,20,2
33,20,3
33,20,3
33,20,2
33,20,3
33,21,3
33,21,3
33,21,1
33,21,3
33,21,3
33,21,4
33,21,4
33,21,2
33,21,3
33,21,2
33,22,2
33,22,2
33,22,2
33,22,4
33,22,3
33,22,3
33,22,2
33,23,2
33,23,4
33,23,3
33,23,5
33,23,4
33,23,4
33,23,5
33,23,1
33,24,1
33,24,1
33,24,1
33,24,1
33,24,2
33,24,3
33,24,1
33,24,1
33,24,2
33,24,1
33,24,1
33,25,3
33,25,5
33,25,2
33,25,5
33,25,5
33,25,5
33,25,5
33,25,3
33,25,5
33,25,5
33,25,5
33,25,4
33,25,5
33,25,5
33,26,1
33,26,1
33,26,1
33,26,1
33,26,1
33,26,1
33,26,1
33,27,1
33,27,4
33,27,4
33,27,4
33,27,2
33,27,2
33,27,1
33,27,2
33,27,1
33,27,3
33,27,3
33,27,3
33,27,2
33,28,2
33,28,2
33,28,2
33,28,4
33,28,2
33,28,2
33,28,1
33,28,2
33,28,2
33,29,4
33,29,2
33,29,2
33,29,3
33,29,3
33,29,4
33,29,5
33,29,5
33,29,3
33,29,2
33,29,4
33,30,2
33,30,1
33,30,2
33,30,2
33,30,1
33,30,2
33,30,2
33,30,1
33,30,3
33,30,2
33,30,3
33,30,3
33,31,5
33,31,2
33,31,4
33,31,4
33,31,4
33,31,4
33,31,4
33,31,5
33,31,4
33,31,4
33,31,2
33,31,4
33,31,1
33,31,5
33,31,4
33,32,3
33,32,2
33,32,3
33,32,4
33,32,4
33,32,4
33,32,3
33,32,4
33,32,3
33,32,3
33,33,4
33,33,5
33,33,3
33,33,5
33,33,4
33,33,4
33,33,5
33,33,4
33,34,4
33,34,4
33,34,4
33,34,5
33,34,3
33,34,4
33,34,4
33,34,5
33,34,4
33,34,4
33,34,1
33,34,3
33,35,3
33,35,3
33,35,3
33,35,4
33,35,4
33,36,1
33,36,3
33,36,4
33,36,3
33,36,2
33,36,2
33,37,4
33,37,2
33,37,4
33,37,4
33,37,4
33,37,5
33,37,5
33,37,4
33,37,4
33,38,4
33,38,1
33,38,1
33,38,3
33,38,3
33,38,3
33,38,2
33,38,3
33,38,1
33,38,3
33,38,3
33,38,1
33,39,4
33,39,3
33,39,2
33,39,4
33,39,3
33,39,3
33,39,4
33,39,3
33,39,3
33,39,3
33,39,4
33,40,5
33,40,4
33,40,3
33,40,4
33,40,4
33,40,4
33,40,4
33,40,4
33,40,4
33,41,3
33,41,2
33,41,3
33,41,2
33,41,2
33,41,3
33,41,3
33,41,1
33,41,2
33,42,2
33,42,2
33,42,3
33,42,4
33,42,2
33,42,3
33,42,3
33,42,4
33,42,2
33,43,5
33,43,5
33,43,5
33,43,5
33,43,5
33,43,5
33,43,5
33,43,5
33,43,4
33,44,5
33,44,5
33,44,5
33,44,5
33,44,5
33,44,5
33,44,4
33,44,5
33,44,5
33,44,5
33,44,5
33,44,5
33,44,5
33,44,5
33,44,5
33,45,4
33,45,5
33,45,4
33,45,5
33,45,2
33,45,5
33,45,2
33,45,5
33,45,3
33,45,2
33,46,5
33,46,1
33,46,3
33,46,4
33,46,4
33,46,5
33,46,5
33,46,2
33,47,5
33,47,5
33,47,5
33,47,5
33,47,5
33,47,5
33,47,5
33,47,5
33,47,5
33,47,5
33,47,5
33,47,5
33,47,5
33,48,5
33,48,4
33,48,4
33,48,5
33,48,4
33,48,4
33,48,5
33,48,4
33,48,4
33,48,4
33,48,4
33,48,4
33,48,5
34,1,5
34,2,1
34,6,5
34,7,5
34,9,3
34,11,3
34,11,5
34,12,1
34,12,1
34,13,4
34,15,1
34,16,3
34,17,4
34,18,2
34,18,2
34,20,3
34,20,2
34,20,3
34,21,3
34,21,2
34,22,2
34,24,1
34,26,1
34,29,2
34,29,2
34,32,3
34,33,3
34,33,3
34,34,3
34,38,1
34,40,3
34,40,3
34,41,2
34,43,5
34,45,2
34,45,5
34,45,2
34,47,5
34,48,3
34,48,3
35,1,4
35,1,4
35,1,4
35,1,3
35,1,4
35,1,4
35,2,2
35,2,1
35,2,1
35,2,2
35,2,1
35,2,1
35,2,2
35,3,2
35,3,3
35,3,3
35,3,4
35,3,5
35,3,3
35,3,2
35,3,3
35,3,2
35,3,3
35,3,3
35,4,1
35,4,2
35,4,2
35,4,1
35,4,2
35,4,1
35,4,1
35,5,2
35,5,2
35,5,2
35,5,2
35,5,2
35,5,2
35,5,3
35,5,2
35,5,2
35,6,5
35,6,3
35,7,1
35,7,1
35,7,2
35,7,2
35,7,1
35,7,1
35,8,4
35,8,2
35,8,3
